DateTime,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume
1698848100000,110.85000000,110.87000000,110.67000000,110.67000000,20.99000000,1698848159999,2324.64880000,27,5.84000000,646.76660000
1698848160000,110.66000000,110.76000000,110.60000000,110.76000000,53.72000000,1698848219999,5944.44620000,48,11.39000000,1260.64770000
1698848220000,110.78000000,111.07000000,110.64000000,111.07000000,71.79000000,1698848279999,7953.18240000,73,31.35000000,3473.48640000
1698848280000,111.17000000,111.25000000,110.99000000,111.02000000,359.43000000,1698848339999,39949.48280000,108,301.24000000,33485.00030000
1698848340000,110.93000000,111.04000000,110.80000000,110.88000000,58.12000000,1698848399999,6447.20050000,50,29.85000000,3312.31650000
1698848400000,110.89000000,110.99000000,110.83000000,110.91000000,30.55000000,1698848459999,3387.46400000,13,5.00000000,554.47390000
1698848460000,110.92000000,111.12000000,110.92000000,111.01000000,10.41000000,1698848519999,1155.77340000,14,8.54000000,948.14340000
1698848520000,110.99000000,111.20000000,110.99000000,111.13000000,21.62000000,1698848579999,2402.80610000,29,20.69000000,2299.45680000
1698848580000,111.15000000,111.43000000,111.14000000,111.41000000,115.04000000,1698848639999,12800.16550000,80,83.77000000,9318.96290000
1698848640000,111.43000000,111.64000000,111.32000000,111.35000000,57.48000000,1698848699999,6407.32670000,61,19.15000000,2135.43990000
1698848700000,111.34000000,111.35000000,111.00000000,111.13000000,8.69000000,1698848759999,966.86660000,20,4.21000000,468.51210000
1698848760000,111.13000000,111.27000000,110.97000000,110.98000000,63.46000000,1698848819999,7046.95850000,51,20.51000000,2278.01600000
1698848820000,110.99000000,111.32000000,110.99000000,111.05000000,51.52000000,1698848879999,5725.65940000,40,20.84000000,2316.29330000
1698848880000,111.02000000,111.11000000,110.95000000,111.09000000,28.36000000,1698848939999,3149.21750000,34,26.33000000,2923.68450000
1698848940000,111.11000000,111.20000000,111.11000000,111.12000000,9.73000000,1698848999999,1081.30000000,14,6.69000000,743.46860000
1698849000000,111.11000000,111.19000000,110.94000000,111.08000000,54.08000000,1698849059999,6005.23020000,71,21.68000000,2407.08050000
1698849060000,111.03000000,111.10000000,110.97000000,111.00000000,27.77000000,1698849119999,3083.49310000,48,10.82000000,1201.30040000
1698849120000,111.01000000,111.06000000,110.91000000,111.04000000,63.86000000,1698849179999,7085.80620000,91,34.82000000,3864.00450000
1698849180000,111.07000000,111.33000000,111.07000000,111.33000000,20.87000000,1698849239999,2320.27570000,33,11.57000000,1286.38910000
1698849240000,111.20000000,111.25000000,111.18000000,111.22000000,2.35000000,1698849299999,261.34690000,9,0.81000000,90.07530000
1698849300000,111.21000000,111.35000000,111.14000000,111.14000000,28.22000000,1698849359999,3139.05990000,40,15.61000000,1736.51520000
1698849360000,111.22000000,111.29000000,111.18000000,111.29000000,33.02000000,1698849419999,3672.46950000,18,13.59000000,1511.42200000
1698849420000,111.25000000,111.31000000,111.19000000,111.19000000,32.36000000,1698849479999,3600.59330000,24,16.93000000,1884.11360000
1698849480000,111.21000000,111.39000000,111.21000000,111.38000000,74.29000000,1698849539999,8271.43040000,30,29.23000000,3253.60730000
1698849540000,111.40000000,111.62000000,111.40000000,111.47000000,138.02000000,1698849599999,15388.87750000,79,102.24000000,11399.13180000
1698849600000,111.36000000,111.36000000,111.36000000,111.36000000,30.03000000,1698849659999,3344.14080000,6,0.00000000,0.00000000
1698849660000,111.25000000,111.46000000,111.19000000,111.44000000,66.79000000,1698849719999,7435.30360000,59,20.35000000,2265.44530000
1698849720000,111.37000000,111.37000000,111.29000000,111.31000000,8.90000000,1698849779999,990.74340000,16,7.16000000,797.05990000
1698849780000,111.36000000,111.37000000,111.27000000,111.27000000,47.61000000,1698849839999,5299.10230000,30,15.20000000,1691.98430000
1698849840000,111.26000000,111.26000000,111.10000000,111.20000000,8.75000000,1698849899999,972.56720000,11,1.84000000,204.50130000
1698849900000,111.18000000,111.18000000,111.00000000,111.00000000,52.94000000,1698849959999,5881.45750000,16,1.68000000,186.56280000
1698849960000,111.00000000,111.11000000,110.84000000,111.11000000,163.24000000,1698850019999,18111.04960000,103,51.67000000,5734.57100000
1698850020000,111.08000000,111.12000000,110.76000000,110.84000000,81.92000000,1698850079999,9087.31340000,98,29.99000000,3325.91640000
1698850080000,110.76000000,110.82000000,110.53000000,110.56000000,133.37000000,1698850139999,14752.43510000,89,44.69000000,4946.36660000
1698850140000,110.54000000,110.55000000,110.00000000,110.22000000,391.45000000,1698850199999,43178.74960000,351,112.76000000,12432.06330000
1698850200000,110.25000000,110.47000000,110.03000000,110.03000000,159.91000000,1698850259999,17618.29980000,161,95.11000000,10479.26720000
1698850260000,110.07000000,110.28000000,110.00000000,110.16000000,117.49000000,1698850319999,12936.56970000,110,90.70000000,9987.93380000
1698850320000,110.11000000,110.13000000,109.77000000,109.83000000,724.49000000,1698850379999,79657.02320000,325,124.26000000,13659.11650000
1698850380000,109.78000000,109.96000000,109.33000000,109.94000000,301.81000000,1698850439999,33091.35040000,266,148.71000000,16313.79300000
1698850440000,109.98000000,110.10000000,109.72000000,109.96000000,162.45000000,1698850499999,17856.82620000,81,113.65000000,12494.37550000
1698850500000,109.99000000,110.04000000,109.34000000,109.80000000,320.25000000,1698850559999,35138.49120000,179,246.04000000,27000.55970000
1698850560000,109.80000000,109.92000000,109.42000000,109.53000000,219.77000000,1698850619999,24094.12970000,104,73.54000000,8066.47170000
1698850620000,109.56000000,109.89000000,109.55000000,109.88000000,124.71000000,1698850679999,13687.62790000,78,87.30000000,9583.31420000
1698850680000,109.89000000,110.12000000,109.81000000,110.09000000,150.58000000,1698850739999,16553.62790000,51,119.76000000,13164.94840000
1698850740000,110.13000000,110.23000000,110.04000000,110.04000000,44.03000000,1698850799999,4850.37310000,48,18.66000000,2055.41020000
1698850800000,110.03000000,110.26000000,110.01000000,110.18000000,76.58000000,1698850859999,8431.48940000,39,55.33000000,6089.98290000
1698850860000,110.14000000,110.33000000,110.05000000,110.05000000,30.97000000,1698850919999,3411.17220000,24,12.31000000,1356.97330000
1698850920000,110.05000000,110.06000000,109.95000000,110.06000000,78.25000000,1698850979999,8608.36520000,44,44.83000000,4931.07690000
1698850980000,110.06000000,110.16000000,110.06000000,110.16000000,5.06000000,1698851039999,557.06300000,9,2.90000000,319.26370000
1698851040000,110.21000000,110.38000000,110.18000000,110.21000000,69.47000000,1698851099999,7659.15500000,39,35.70000000,3936.06920000
1698851100000,110.21000000,110.32000000,110.19000000,110.27000000,30.82000000,1698851159999,3397.91430000,31,22.12000000,2438.49320000
1698851160000,110.39000000,110.55000000,110.16000000,110.49000000,242.99000000,1698851219999,26808.03790000,129,88.09000000,9724.86610000
1698851220000,110.40000000,110.59000000,110.36000000,110.36000000,71.56000000,1698851279999,7908.47200000,42,63.27000000,6993.02810000
1698851280000,110.36000000,110.36000000,110.13000000,110.26000000,71.05000000,1698851339999,7827.94060000,39,7.49000000,825.28670000
1698851340000,110.19000000,110.30000000,110.09000000,110.12000000,32.07000000,1698851399999,3534.04300000,39,18.32000000,2019.20540000
1698851400000,110.09000000,110.13000000,109.97000000,110.11000000,83.96000000,1698851459999,9238.48230000,53,34.84000000,3835.33960000
1698851460000,110.09000000,110.10000000,109.88000000,109.94000000,17.78000000,1698851519999,1955.08140000,26,3.50000000,384.71750000
1698851520000,109.95000000,109.95000000,109.85000000,109.90000000,8.27000000,1698851579999,908.70310000,16,6.10000000,670.22100000
1698851580000,109.90000000,109.91000000,109.80000000,109.82000000,23.08000000,1698851639999,2535.07200000,36,14.09000000,1547.41890000
1698851640000,109.81000000,109.93000000,109.81000000,109.91000000,8.77000000,1698851699999,963.37220000,10,6.52000000,716.11910000
1698851700000,110.00000000,110.15000000,110.00000000,110.08000000,14.06000000,1698851759999,1547.78950000,17,11.26000000,1239.62430000
1698851760000,110.12000000,110.33000000,110.09000000,110.09000000,16.01000000,1698851819999,1763.47960000,18,8.70000000,958.23190000
1698851820000,110.15000000,110.32000000,110.10000000,110.32000000,21.05000000,1698851879999,2320.05150000,23,14.56000000,1604.24450000
1698851880000,110.31000000,110.58000000,110.31000000,110.44000000,79.15000000,1698851939999,8745.78090000,52,65.18000000,7202.20090000
1698851940000,110.38000000,110.65000000,110.30000000,110.45000000,130.08000000,1698851999999,14361.11790000,67,35.49000000,3920.74850000
1698852000000,110.53000000,110.60000000,110.45000000,110.56000000,157.94000000,1698852059999,17459.31170000,48,136.18000000,15055.50760000
1698852060000,110.56000000,110.56000000,110.33000000,110.33000000,57.72000000,1698852119999,6377.84470000,15,1.36000000,150.17480000
1698852120000,110.49000000,110.50000000,110.30000000,110.36000000,68.19000000,1698852179999,7527.06210000,45,23.74000000,2620.64390000
1698852180000,110.39000000,110.45000000,110.24000000,110.41000000,39.67000000,1698852239999,4375.67150000,24,20.98000000,2314.36020000
1698852240000,110.40000000,110.47000000,110.24000000,110.35000000,68.62000000,1698852299999,7573.87440000,41,13.29000000,1467.16380000
1698852300000,110.33000000,110.33000000,109.94000000,110.07000000,166.55000000,1698852359999,18330.04420000,63,21.01000000,2312.40480000
1698852360000,110.12000000,110.32000000,110.12000000,110.31000000,13.26000000,1698852419999,1461.47370000,12,9.78000000,1077.60570000
1698852420000,110.30000000,110.34000000,110.22000000,110.30000000,10.09000000,1698852479999,1112.75550000,16,1.96000000,216.17300000
1698852480000,110.32000000,110.39000000,110.20000000,110.20000000,35.88000000,1698852539999,3957.69620000,26,11.57000000,1276.74460000
1698852540000,110.20000000,110.20000000,110.16000000,110.19000000,11.61000000,1698852599999,1279.40990000,11,0.47000000,51.78190000
1698852600000,110.14000000,110.18000000,110.08000000,110.13000000,49.98000000,1698852659999,5503.40080000,24,7.14000000,786.32700000
1698852660000,110.17000000,110.19000000,110.00000000,110.00000000,17.43000000,1698852719999,1918.26440000,11,11.36000000,1250.53360000
1698852720000,110.00000000,110.00000000,109.82000000,109.97000000,151.27000000,1698852779999,16628.09170000,59,110.11000000,12104.30750000
1698852780000,109.93000000,110.10000000,109.89000000,110.08000000,211.09000000,1698852839999,23215.21280000,61,107.82000000,11862.32900000
1698852840000,110.06000000,110.16000000,109.98000000,110.16000000,153.49000000,1698852899999,16894.58210000,38,143.28000000,15771.30690000
1698852900000,110.06000000,110.45000000,110.06000000,110.44000000,49.57000000,1698852959999,5466.51740000,43,39.32000000,4336.64570000
1698852960000,110.44000000,110.58000000,110.41000000,110.55000000,34.53000000,1698853019999,3815.26730000,35,25.68000000,2837.71930000
1698853020000,110.41000000,110.47000000,110.40000000,110.40000000,28.11000000,1698853079999,3104.14970000,18,11.14000000,1229.86580000
1698853080000,110.37000000,110.40000000,109.99000000,110.13000000,1142.20000000,1698853139999,125724.50240000,115,288.25000000,31720.63620000
1698853140000,110.18000000,110.32000000,110.13000000,110.13000000,117.05000000,1698853199999,12901.13930000,33,103.36000000,11392.20820000
1698853200000,110.15000000,110.23000000,110.00000000,110.16000000,172.01000000,1698853259999,18942.37180000,210,95.83000000,10556.68200000
1698853260000,110.17000000,110.24000000,110.08000000,110.11000000,116.28000000,1698853319999,12813.37030000,70,80.35000000,8855.53110000
1698853320000,110.14000000,110.22000000,110.05000000,110.07000000,53.02000000,1698853379999,5837.37000000,29,22.92000000,2523.58940000
1698853380000,110.05000000,110.08000000,109.88000000,110.01000000,125.50000000,1698853439999,13805.47860000,37,96.18000000,10582.25410000
1698853440000,110.01000000,110.02000000,109.97000000,110.02000000,11.90000000,1698853499999,1309.08050000,6,2.45000000,269.53800000
1698853500000,109.97000000,110.01000000,109.87000000,110.01000000,61.36000000,1698853559999,6744.35720000,34,42.94000000,4719.50840000
1698853560000,110.01000000,110.12000000,109.91000000,109.94000000,21.36000000,1698853619999,2350.73120000,20,9.95000000,1094.87090000
1698853620000,109.94000000,110.27000000,109.94000000,110.27000000,54.31000000,1698853679999,5985.12310000,26,54.11000000,5963.13310000
1698853680000,110.29000000,110.50000000,110.29000000,110.35000000,516.45000000,1698853739999,57041.73540000,59,280.09000000,30925.00060000
1698853740000,110.31000000,110.41000000,110.25000000,110.25000000,19.05000000,1698853799999,2101.93070000,14,9.26000000,1021.82820000
1698853800000,110.25000000,110.30000000,110.20000000,110.20000000,72.47000000,1698853859999,7990.56260000,29,38.31000000,4224.33340000
1698853860000,110.10000000,110.10000000,109.93000000,110.05000000,19.23000000,1698853919999,2115.63850000,21,13.55000000,1490.59030000
1698853920000,110.05000000,110.38000000,110.05000000,110.34000000,162.25000000,1698853979999,17864.40070000,35,149.03000000,16406.56260000
1698853980000,110.35000000,110.75000000,110.35000000,110.61000000,383.23000000,1698854039999,42382.11660000,107,120.37000000,13309.25340000
1698854040000,110.63000000,110.70000000,110.53000000,110.61000000,180.14000000,1698854099999,19939.46330000,25,39.66000000,4388.68950000
1698854100000,110.67000000,110.71000000,110.65000000,110.68000000,10.92000000,1698854159999,1208.47770000,11,8.79000000,972.68940000
1698854160000,110.71000000,110.85000000,110.70000000,110.82000000,65.13000000,1698854219999,7213.81800000,44,52.90000000,5859.28840000
1698854220000,110.79000000,110.88000000,110.65000000,110.65000000,48.65000000,1698854279999,5389.68910000,34,10.49000000,1162.58240000
1698854280000,110.63000000,110.75000000,110.60000000,110.64000000,34.66000000,1698854339999,3835.35150000,20,11.29000000,1249.66440000
1698854340000,110.76000000,110.92000000,110.76000000,110.84000000,123.97000000,1698854399999,13743.20550000,119,36.87000000,4087.32150000
1698854400000,110.82000000,110.87000000,110.43000000,110.53000000,75.33000000,1698854459999,8334.20800000,71,26.21000000,2901.24800000
1698854460000,110.52000000,110.60000000,110.49000000,110.52000000,6.42000000,1698854519999,709.68350000,14,3.27000000,361.56170000
1698854520000,110.50000000,110.74000000,110.50000000,110.69000000,49.66000000,1698854579999,5494.46830000,42,29.66000000,3282.07730000
1698854580000,110.63000000,110.68000000,110.46000000,110.46000000,19.89000000,1698854639999,2198.24000000,22,2.70000000,298.77970000
1698854640000,110.46000000,110.55000000,110.39000000,110.55000000,69.00000000,1698854699999,7620.57220000,34,18.75000000,2070.89390000
1698854700000,110.52000000,110.59000000,110.42000000,110.59000000,29.83000000,1698854759999,3296.03290000,26,11.43000000,1263.67020000
1698854760000,110.61000000,110.77000000,110.61000000,110.73000000,75.23000000,1698854819999,8327.06940000,75,46.60000000,5158.43110000
1698854820000,110.70000000,110.70000000,110.58000000,110.69000000,101.23000000,1698854879999,11201.59330000,53,4.30000000,475.82140000
